magnetizability:V Temperature:K Current:A 
 4.1270e-02  377.710 2392.2
 4.0970e-02  377.710 2392.6
 4.0940e-02  377.710 2392.9
 4.1130e-02  377.740 2393.2
 4.0910e-02  377.740 2393.5
 4.0850e-02  377.740 2393.8
 4.0930e-02  377.740 2394.2
 4.1040e-02  377.740 2394.5
 4.0760e-02  377.740 2394.8
 4.1000e-02  377.740 2395.1
 4.0570e-02  377.760 2395.5
 4.0920e-02  377.790 2395.8
 4.0840e-02  377.790 2396.1
 4.0710e-02  377.790 2396.4
 4.0960e-02  377.790 2396.7
 4.0910e-02  377.790 2397.0
 4.0850e-02  377.790 2397.4
 4.0950e-02  377.790 2397.7
 4.1010e-02  377.820 2398.0
 4.0710e-02  377.820 2398.3
 4.0840e-02  377.820 2398.6
 4.0930e-02  377.820 2399.0
 4.0620e-02  377.820 2399.3
 4.0990e-02  377.840 2399.6
 4.0630e-02  377.840 2399.9
 4.0670e-02  377.840 2400.2
 4.0720e-02  377.840 2400.6
 4.0670e-02  377.840 2400.9
 4.0680e-02  377.840 2401.2
 4.0630e-02  377.840 2401.5
 4.0720e-02  377.870 2401.9
 4.0450e-02  377.870 2402.2
 4.0740e-02  377.870 2402.5
 4.0480e-02  377.890 2402.8
 4.0610e-02  377.890 2403.1
 4.0550e-02  377.890 2403.4
 4.0470e-02  377.890 2403.8
 4.0540e-02  377.890 2404.1
 4.0360e-02  377.920 2404.4
 4.0570e-02  377.920 2404.7
 4.0420e-02  377.920 2405.0
 4.0660e-02  377.920 2405.4
 4.0480e-02  377.920 2405.7
 4.0780e-02  377.920 2406.0
 4.0490e-02  377.920 2406.3
 4.0420e-02  377.950 2406.7
 4.0670e-02  377.950 2407.0
 4.0470e-02  377.950 2407.3
 4.0500e-02  377.950 2407.6
 4.0500e-02  377.950 2407.9
 4.0520e-02  377.950 2408.2
 4.0240e-02  377.970 2408.6
 4.0640e-02  377.970 2408.9
 4.0360e-02  377.970 2409.2
 4.0320e-02  377.970 2409.5
 4.0510e-02  377.970 2409.8
 4.0510e-02  378.000 2410.2
 4.0380e-02  378.000 2410.5
 4.0470e-02  378.000 2410.8
 4.0490e-02  378.000 2411.1
 4.0260e-02  378.000 2411.4
 4.0560e-02  378.000 2411.8
 4.0290e-02  378.000 2412.1
 4.0460e-02  378.020 2412.5
 4.0410e-02  378.020 2412.7
 4.0250e-02  378.020 2413.0
 4.0420e-02  378.020 2413.4
 4.0260e-02  378.020 2413.7
 4.0360e-02  378.020 2414.0
 4.0400e-02  378.020 2414.3
 4.0500e-02  378.050 2414.7
 4.0250e-02  378.050 2415.0
 4.0390e-02  378.050 2415.3
 4.0390e-02  378.050 2415.6
 4.0150e-02  378.050 2415.9
 4.0680e-02  378.080 2416.3
 4.0280e-02  378.080 2416.6
 4.0250e-02  378.080 2416.9
 4.0400e-02  378.080 2417.2
 4.0250e-02  378.080 2417.5
 4.0250e-02  378.100 2417.9
 4.0290e-02  378.100 2418.2
 4.0330e-02  378.100 2418.5
 4.0030e-02  378.100 2418.8
 4.0380e-02  378.100 2419.1
 4.0150e-02  378.100 2419.4
 4.0210e-02  378.130 2419.8
 4.0250e-02  378.130 2420.1
 4.0190e-02  378.130 2420.4
 4.0150e-02  378.130 2420.7
 4.0170e-02  378.130 2421.0
 4.0170e-02  378.130 2421.4
 4.0220e-02  378.130 2421.7
 4.0330e-02  378.150 2422.0
 4.0020e-02  378.150 2422.3
 4.0240e-02  378.150 2422.6
 3.9990e-02  378.150 2423.0
 3.9970e-02  378.150 2423.3
 4.0160e-02  378.180 2423.6
 3.9980e-02  378.180 2423.9
 3.9870e-02  378.180 2424.3
 4.0070e-02  378.180 2424.6
 4.0080e-02  378.180 2424.9
 3.9720e-02  378.210 2425.2
 4.0120e-02  378.210 2425.5
 3.9790e-02  378.210 2425.8
 3.9720e-02  378.210 2426.2
 3.9970e-02  378.210 2426.5
 3.9860e-02  378.210 2426.8
 3.9810e-02  378.210 2427.1
 3.9900e-02  378.230 2427.5
 3.9810e-02  378.230 2427.8
 3.9630e-02  378.230 2428.1
 4.0030e-02  378.230 2428.4
 3.9730e-02  378.230 2428.7
 3.9790e-02  378.230 2429.0
 3.9730e-02  378.260 2429.4
 3.9750e-02  378.260 2429.7
 3.9820e-02  378.260 2430.0
 3.9740e-02  378.260 2430.3
 3.9780e-02  378.260 2430.6
 3.9550e-02  378.280 2431.0
 3.9770e-02  378.280 2431.3
 3.9510e-02  378.280 2431.6
 3.9800e-02  378.280 2431.9
 3.9720e-02  378.280 2432.2
 3.9630e-02  378.310 2432.6
 3.9720e-02  378.310 2432.9
 3.9680e-02  378.310 2433.2
 3.9670e-02  378.310 2433.5
 3.9740e-02  378.310 2433.8
 3.9750e-02  378.310 2434.2
 3.9490e-02  378.310 2434.5
 3.9830e-02  378.340 2434.8
 3.9600e-02  378.340 2435.1
 3.9560e-02  378.340 2435.4
 3.9750e-02  378.340 2435.8
 3.9600e-02  378.340 2436.1
 3.9510e-02  378.340 2436.4
 3.9570e-02  378.340 2436.7
 3.9710e-02  378.360 2437.1
 3.9370e-02  378.360 2437.4
 3.9740e-02  378.360 2437.7
 3.9500e-02  378.360 2438.0
 3.9620e-02  378.360 2438.3
 3.9670e-02  378.360 2438.6
 3.9580e-02  378.390 2439.0
 3.9550e-02  378.390 2439.3
 3.9570e-02  378.390 2439.6
 3.9560e-02  378.390 2439.9
 3.9480e-02  378.390 2440.2
 3.9620e-02  378.390 2440.6
 3.9350e-02  378.390 2440.9
 3.9490e-02  378.410 2441.2
 3.9460e-02  378.410 2441.5
 3.9460e-02  378.410 2441.8
 3.9590e-02  378.410 2442.2
 3.9390e-02  378.410 2442.5
 3.9470e-02  378.410 2442.8
 3.9440e-02  378.410 2443.1
 3.9500e-02  378.440 2443.5
 3.9210e-02  378.440 2443.8
 3.9580e-02  378.440 2444.1
 3.9330e-02  378.440 2444.4
 3.9380e-02  378.440 2444.7
 3.9470e-02  378.440 2445.0
 3.9360e-02  378.440 2445.4
 3.9180e-02  378.440 2445.7
 3.9270e-02  378.470 2446.0
 3.9360e-02  378.470 2446.3
 3.9100e-02  378.470 2446.7
 3.9410e-02  378.470 2447.0
 3.9140e-02  378.470 2447.3
 3.9160e-02  378.490 2447.6
 3.9080e-02  378.490 2447.9
 3.9060e-02  378.490 2448.3
 3.9220e-02  378.490 2448.6
 3.9140e-02  378.490 2448.9
 3.9110e-02  378.490 2449.2
 3.9100e-02  378.490 2449.5
 3.9230e-02  378.520 2449.9
 3.9100e-02  378.520 2450.2
 3.9330e-02  378.520 2450.5
 3.9260e-02  378.520 2450.8
 3.8970e-02  378.520 2451.2
 3.9370e-02  378.520 2451.4
 3.9120e-02  378.550 2451.8
 3.9030e-02  378.550 2452.1
 3.9210e-02  378.550 2452.4
 3.9080e-02  378.550 2452.7
 3.9040e-02  378.550 2453.0
 3.9100e-02  378.550 2453.4
 3.9100e-02  378.550 2453.7
 3.8820e-02  378.570 2454.0
 3.9200e-02  378.570 2454.3
 3.8980e-02  378.570 2454.6
 3.8970e-02  378.570 2455.0
 3.8980e-02  378.570 2455.3
 3.8920e-02  378.600 2455.6
 3.9020e-02  378.600 2455.9
 3.8910e-02  378.600 2456.2
 3.8970e-02  378.600 2456.6
 3.8880e-02  378.600 2456.9
 3.9070e-02  378.600 2457.2
 3.8750e-02  378.600 2457.6
 3.9010e-02  378.600 2457.8
 3.8890e-02  378.620 2458.2
 3.8780e-02  378.620 2458.5
 3.9130e-02  378.620 2458.8
 3.8960e-02  378.620 2459.1
 3.8900e-02  378.620 2459.4
 3.9070e-02  378.650 2459.8
 3.9030e-02  378.650 2460.1
 3.8900e-02  378.650 2460.4
 3.9240e-02  378.650 2460.7
 3.9030e-02  378.650 2461.0
 3.8830e-02  378.650 2461.4
 3.9110e-02  378.650 2461.7
 3.8930e-02  378.650 2462.0
 3.9020e-02  378.650 2462.3
 3.9110e-02  378.680 2462.7
 3.9070e-02  378.680 2463.0
 3.8940e-02  378.680 2463.3
 3.9010e-02  378.680 2463.6
 3.8910e-02  378.680 2463.9
 3.8860e-02  378.680 2464.2
 3.9080e-02  378.700 2464.6
 3.8810e-02  378.700 2464.9
 3.8960e-02  378.700 2465.2
 3.8880e-02  378.700 2465.5
 3.8970e-02  378.700 2465.8
 3.8870e-02  378.700 2466.2
 3.8880e-02  378.700 2466.5
 3.8840e-02  378.730 2466.8
 3.8960e-02  378.730 2467.1
 3.8940e-02  378.730 2467.4
 3.8790e-02  378.730 2467.8
 3.8980e-02  378.730 2468.1
 3.8760e-02  378.730 2468.4
 3.8750e-02  378.730 2468.7
 3.8890e-02  378.730 2469.0
 3.8780e-02  378.730 2469.4
 3.8680e-02  378.730 2469.7
 3.8820e-02  378.750 2470.0
 3.8870e-02  378.750 2470.3
 3.8650e-02  378.750 2470.7
 3.8880e-02  378.750 2471.0
 3.8700e-02  378.750 2471.3
 3.8750e-02  378.750 2471.6
 3.8770e-02  378.750 2471.9
 3.8720e-02  378.750 2472.2
 3.8710e-02  378.750 2472.6
 3.8610e-02  378.750 2472.9
 3.8660e-02  378.780 2473.3
 3.8500e-02  378.780 2473.6
 3.8670e-02  378.780 2473.8
 3.8410e-02  378.780 2474.2
 3.8620e-02  378.780 2474.5
 3.8470e-02  378.780 2474.8
 3.8470e-02  378.780 2475.1
 3.8610e-02  378.780 2475.4
 3.8550e-02  378.810 2475.8
 3.8470e-02  378.810 2476.1
 3.8610e-02  378.810 2476.4
 3.8640e-02  378.810 2476.7
 3.8440e-02  378.810 2477.0
 3.8740e-02  378.830 2477.4
 3.8450e-02  378.830 2477.7
 3.8450e-02  378.830 2478.0
 3.8700e-02  378.830 2478.3
 3.8370e-02  378.830 2478.7
 3.5870e-02  378.830 2479.0
 3.5680e-02  378.830 2479.3
 3.5630e-02  378.830 2479.7
 3.5420e-02  378.830 2479.9
 3.5810e-02  378.860 2480.3
 3.5660e-02  378.860 2480.6
 3.5820e-02  378.860 2480.9
 3.5860e-02  378.860 2481.2
 3.5940e-02  378.860 2481.5
 3.5750e-02  378.860 2481.8
 3.6060e-02  378.860 2482.2
 3.5990e-02  378.880 2482.5
 3.6070e-02  378.880 2482.8
 3.6210e-02  378.880 2483.1
 3.6110e-02  378.880 2483.4
 3.6230e-02  378.880 2483.8
 3.6130e-02  378.880 2484.1
 3.6350e-02  378.880 2484.4
 3.6220e-02  378.880 2484.7
 3.6420e-02  378.910 2485.1
 3.6200e-02  378.910 2485.4
 3.6400e-02  378.910 2485.7
 3.6320e-02  378.910 2486.0
 3.6340e-02  378.910 2486.3
 3.6530e-02  378.910 2486.6
 3.6320e-02  378.910 2487.0
 3.6410e-02  378.910 2487.3
 3.6480e-02  378.940 2487.6
 3.6610e-02  378.940 2487.9
 3.6420e-02  378.940 2488.2
 3.7040e-02  378.940 2488.6
 3.8180e-02  378.940 2488.9
 3.8410e-02  378.940 2489.2
 3.8500e-02  378.940 2489.5
 3.8500e-02  378.940 2489.8
 3.8230e-02  378.940 2490.2
 3.8520e-02  378.940 2490.5
 3.8380e-02  378.940 2490.8
 3.8270e-02  378.940 2491.1
 3.8370e-02  378.960 2491.5
 3.8250e-02  378.960 2491.8
 3.8190e-02  378.960 2492.1
 3.8290e-02  378.960 2492.4
 3.8410e-02  378.960 2492.7
 3.8120e-02  378.960 2493.0
 3.8430e-02  378.960 2493.4
 3.8150e-02  378.960 2493.7
 3.8120e-02  378.960 2494.0
 3.8320e-02  378.960 2494.3
 3.8200e-02  378.960 2494.6
 3.8260e-02  378.960 2495.0
 3.8230e-02  378.960 2495.3
 3.8310e-02  378.960 2495.6
 3.8140e-02  378.960 2495.9
 3.8360e-02  378.990 2496.3
 3.8160e-02  378.990 2496.6
 3.8320e-02  378.990 2496.9
 3.8320e-02  378.990 2497.2
 3.8260e-02  378.990 2497.5
 3.8290e-02  378.990 2497.8
 3.8340e-02  378.990 2498.2
 3.8280e-02  378.990 2498.5
 3.8280e-02  378.990 2498.8
 3.8390e-02  378.990 2499.1
 3.8140e-02  378.990 2499.4
 3.8460e-02  378.990 2499.8
 3.8150e-02  378.990 2500.1
 3.8230e-02  378.990 2500.4
 3.8320e-02  378.990 2500.7
 3.8250e-02  379.010 2501.1
 3.7950e-02  379.010 2501.4
 3.8300e-02  379.010 2501.7
 3.8140e-02  379.010 2502.0
 3.8080e-02  379.010 2502.3
 3.8320e-02  379.010 2502.6
 3.8090e-02  379.010 2503.0
 3.8110e-02  379.010 2503.3
 3.8200e-02  379.010 2503.6
 3.8130e-02  379.010 2503.9
 3.8030e-02  379.010 2504.2
 3.8210e-02  379.010 2504.6
 3.7990e-02  379.010 2504.9
 3.8000e-02  379.010 2505.2
 3.8100e-02  379.010 2505.5
 3.8130e-02  379.010 2505.8
 3.8060e-02  379.010 2506.2
 3.8060e-02  379.040 2506.5
 3.8050e-02  379.040 2506.8
 3.8070e-02  379.040 2507.1
 3.8140e-02  379.040 2507.4
 3.7990e-02  379.040 2507.8
 3.8090e-02  379.040 2508.1
 3.8100e-02  379.040 2508.4
 3.7970e-02  379.040 2508.7
 3.8100e-02  379.040 2509.0
 3.7910e-02  379.040 2509.4
 3.7930e-02  379.040 2509.7
 3.7950e-02  379.070 2510.0
 3.7920e-02  379.070 2510.3
 3.7840e-02  379.040 2510.6
 3.7890e-02  379.040 2511.0
 3.7810e-02  379.070 2511.3
 3.7410e-02  379.070 2511.6
 3.7550e-02  379.070 2511.9
 3.7320e-02  379.070 2512.2
 3.7380e-02  379.070 2512.6
 3.7470e-02  379.070 2512.9
 3.7330e-02  379.070 2513.2
 3.7400e-02  379.070 2513.5
 3.7380e-02  379.070 2513.8
 3.7490e-02  379.070 2514.2
 3.7340e-02  379.070 2514.5
 3.7690e-02  379.070 2514.8
 3.7320e-02  379.070 2515.1
 3.7590e-02  379.090 2515.5
 3.7480e-02  379.090 2515.8
 3.7440e-02  379.090 2516.1
 3.7570e-02  379.090 2516.4
 3.7390e-02  379.090 2516.7
 3.7430e-02  379.090 2517.0
 3.7520e-02  379.090 2517.4
 3.7570e-02  379.090 2517.7
 3.7370e-02  379.090 2518.0
 3.7630e-02  379.090 2518.3
 3.7600e-02  379.090 2518.6
 3.7320e-02  379.090 2519.0
 3.7620e-02  379.090 2519.3
 3.7320e-02  379.090 2519.6
 3.7350e-02  379.090 2519.9
 3.7530e-02  379.090 2520.2
 3.7370e-02  379.090 2520.6
 3.7400e-02  379.090 2520.9
 3.7380e-02  379.090 2521.2
 3.7390e-02  379.090 2521.5
 3.7240e-02  379.120 2521.9
 3.7460e-02  379.120 2522.2
 3.7220e-02  379.120 2522.5
 3.7370e-02  379.120 2522.8
 3.7340e-02  379.120 2523.1
 3.7330e-02  379.120 2523.4
 3.7400e-02  379.120 2523.8
 3.7310e-02  379.120 2524.1
 3.7260e-02  379.120 2524.4
 3.7450e-02  379.120 2524.7
 3.7430e-02  379.120 2525.0
 3.7260e-02  379.120 2525.4
 3.7420e-02  379.120 2525.7
 3.7390e-02  379.140 2526.0
 3.7140e-02  379.140 2526.3
 3.7430e-02  379.140 2526.6
 3.7190e-02  379.140 2527.0
 3.7230e-02  379.140 2527.3
 3.7260e-02  379.140 2527.6
 3.7080e-02  379.140 2527.9
 3.7190e-02  379.140 2528.2
 3.7070e-02  379.140 2528.6
 3.7190e-02  379.140 2528.9
 3.7090e-02  379.140 2529.2
 3.7290e-02  379.140 2529.5
 3.7000e-02  379.140 2529.8
 3.7290e-02  379.140 2530.2
 3.7180e-02  379.140 2530.5
 3.7090e-02  379.140 2530.8
 3.7200e-02  379.140 2531.1
 3.7090e-02  379.140 2531.4
 3.7100e-02  379.140 2531.8
 3.7220e-02  379.170 2532.1
 3.7040e-02  379.170 2532.4
 3.7060e-02  379.170 2532.7
 3.7090e-02  379.170 2533.0
 3.7170e-02  379.170 2533.4
 3.6870e-02  379.170 2533.7
 3.7290e-02  379.170 2534.0
 3.6940e-02  379.170 2534.3
 3.7050e-02  379.170 2534.6
 3.7110e-02  379.170 2535.0
 3.7100e-02  379.170 2535.3
 3.7200e-02  379.170 2535.6
 3.7090e-02  379.170 2535.9
 3.7130e-02  379.200 2536.3
 3.7140e-02  379.200 2536.6
 3.7110e-02  379.200 2536.9
 3.7060e-02  379.200 2537.2
 3.7100e-02  379.200 2537.5
 3.7140e-02  379.200 2537.8
 3.6850e-02  379.200 2538.2
 3.7210e-02  379.200 2538.5
 3.6920e-02  379.200 2538.8
 3.6960e-02  379.200 2539.1
 3.7130e-02  379.200 2539.4
 3.6870e-02  379.200 2539.8
 3.6890e-02  379.200 2540.1
 3.6990e-02  379.220 2540.4
 3.7000e-02  379.220 2540.7
 3.6780e-02  379.220 2541.0
 3.7100e-02  379.220 2541.4
 3.6830e-02  379.220 2541.7
 3.6950e-02  379.220 2542.0
 3.6980e-02  379.220 2542.3
 3.6890e-02  379.220 2542.6
 3.7000e-02  379.220 2543.0
 3.6960e-02  379.220 2543.3
 3.7090e-02  379.220 2543.6
 3.6960e-02  379.220 2543.9
 3.7160e-02  379.220 2544.2
 3.6820e-02  379.220 2544.6
 3.7090e-02  379.220 2544.9
 3.6960e-02  379.250 2545.2
 3.6850e-02  379.250 2545.5
 3.7070e-02  379.220 2545.8
 3.6950e-02  379.220 2546.2
 3.6880e-02  379.250 2546.5
 3.6950e-02  379.250 2546.8
 3.7040e-02  379.250 2547.1
 3.6730e-02  379.250 2547.4
 3.7080e-02  379.250 2547.8
 3.6900e-02  379.250 2548.1
 3.6870e-02  379.250 2548.4
 3.7060e-02  379.250 2548.7
 3.6810e-02  379.250 2549.0
 3.6870e-02  379.250 2549.4
 3.6950e-02  379.250 2549.7
 3.7070e-02  379.250 2550.0
 3.6810e-02  379.250 2550.3
 3.7100e-02  379.250 2550.6
 3.6850e-02  379.250 2551.0
 3.6850e-02  379.250 2551.3
 3.6970e-02  379.250 2551.6
 3.6880e-02  379.250 2551.9
 3.6880e-02  379.250 2552.2
 3.6810e-02  379.250 2552.6
 3.6860e-02  379.250 2552.9
 3.6850e-02  379.270 2553.2
 3.7080e-02  379.270 2553.5
 3.6750e-02  379.270 2553.8
 3.7050e-02  379.270 2554.2
 3.6840e-02  379.270 2554.5
 3.6900e-02  379.270 2554.8
 3.7050e-02  379.270 2555.1
 3.6880e-02  379.270 2555.4
 3.6910e-02  379.270 2555.8
 3.7020e-02  379.270 2556.1
 3.7010e-02  379.270 2556.4
 3.6800e-02  379.270 2556.7
 3.6940e-02  379.270 2557.0
 3.6810e-02  379.270 2557.4
 3.6810e-02  379.270 2557.7
 3.7000e-02  379.270 2558.0
 3.6780e-02  379.270 2558.3
 3.6790e-02  379.270 2558.6
 3.6710e-02  379.270 2559.0
 3.6840e-02  379.300 2559.3
 3.6690e-02  379.300 2559.6
 3.6910e-02  379.300 2559.9
 3.6860e-02  379.300 2560.2
 3.6790e-02  379.300 2560.6
 3.6830e-02  379.300 2560.9
 3.6660e-02  379.300 2561.2
 3.6880e-02  379.300 2561.5
 3.6760e-02  379.300 2561.8
 3.6770e-02  379.300 2562.2
 3.6910e-02  379.300 2562.5
 3.6660e-02  379.300 2562.8
 3.6660e-02  379.300 2563.1
 3.6750e-02  379.330 2563.5
 3.6850e-02  379.330 2563.8
 3.6500e-02  379.330 2564.1
 3.6830e-02  379.330 2564.4
 3.6630e-02  379.330 2564.7
 3.6650e-02  379.330 2565.0
 3.6810e-02  379.330 2565.4
 3.6690e-02  379.330 2565.7
 3.6650e-02  379.330 2566.0
 3.6730e-02  379.330 2566.3
 3.6770e-02  379.330 2566.6
 3.6630e-02  379.330 2567.0
 3.6810e-02  379.350 2567.3
 3.6630e-02  379.350 2567.6
 3.6710e-02  379.350 2567.9
 3.6740e-02  379.350 2568.2
 3.6640e-02  379.350 2568.6
 3.6790e-02  379.350 2568.9
 3.6630e-02  379.350 2569.2
 3.6590e-02  379.350 2569.5
 3.6760e-02  379.350 2569.8
 3.6580e-02  379.350 2570.2
 3.6630e-02  379.350 2570.5
 3.6770e-02  379.350 2570.8
 3.6770e-02  379.350 2571.1
 3.6550e-02  379.350 2571.4
 3.6850e-02  379.350 2571.8
 3.6610e-02  379.350 2572.1
 3.6580e-02  379.380 2572.4
 3.6840e-02  379.380 2572.7
 3.6610e-02  379.380 2573.0
 3.6560e-02  379.380 2573.4
 3.6640e-02  379.380 2573.7
 3.6750e-02  379.380 2574.0
 3.6460e-02  379.380 2574.3
 3.6760e-02  379.380 2574.6
 3.6490e-02  379.380 2575.0
 3.6620e-02  379.380 2575.3
 3.6630e-02  379.380 2575.6
 3.6600e-02  379.380 2575.9
 3.6730e-02  379.380 2576.2
 3.6530e-02  379.380 2576.6
 3.6610e-02  379.380 2576.9
 3.6630e-02  379.380 2577.2
 3.6720e-02  379.380 2577.5
 3.6480e-02  379.380 2577.8
 3.6720e-02  379.380 2578.2
 3.6610e-02  379.380 2578.5
 3.6460e-02  379.400 2578.8
 3.6670e-02  379.400 2579.1
 3.6460e-02  379.400 2579.4
 3.6440e-02  379.400 2579.8
 3.6640e-02  379.400 2580.1
 3.6670e-02  379.400 2580.4
 3.6470e-02  379.400 2580.7
 3.6630e-02  379.400 2581.0
 3.6430e-02  379.400 2581.4
 3.6340e-02  379.400 2581.7
 3.6620e-02  379.400 2582.0
 3.6390e-02  379.400 2582.3
 3.6470e-02  379.400 2582.6
 3.6590e-02  379.400 2583.0
 3.6460e-02  379.400 2583.3
 3.6490e-02  379.400 2583.6
 3.6460e-02  379.400 2583.9
 3.6460e-02  379.400 2584.2
 3.6330e-02  379.400 2584.6
 3.6520e-02  379.400 2584.9
 3.6210e-02  379.400 2585.2
 3.6590e-02  379.400 2585.5
 3.6360e-02  379.400 2585.8
 3.6560e-02  379.400 2586.2
 3.6670e-02  379.430 2586.5
 3.6550e-02  379.430 2586.8
 3.6480e-02  379.430 2587.1
 3.6550e-02  379.430 2587.4
 3.6530e-02  379.430 2587.8
 3.6300e-02  379.430 2588.1
 3.6620e-02  379.430 2588.4
 3.6420e-02  379.430 2588.7
 3.6410e-02  379.430 2589.0
 3.6620e-02  379.430 2589.4
 3.6460e-02  379.430 2589.7
 3.6540e-02  379.430 2590.0
 3.6450e-02  379.430 2590.3
 3.6460e-02  379.430 2590.6
 3.6570e-02  379.430 2591.0
 3.6450e-02  379.430 2591.3
 3.6400e-02  379.460 2591.6
 3.6400e-02  379.460 2591.9
 3.6540e-02  379.460 2592.2
 3.6230e-02  379.460 2592.6
 3.6570e-02  379.460 2592.9
 3.6360e-02  379.460 2593.2
 3.6300e-02  379.460 2593.5
 3.6550e-02  379.460 2593.8
 3.6330e-02  379.460 2594.2
 3.6430e-02  379.460 2594.5
 3.6460e-02  379.460 2594.8
 3.6580e-02  379.460 2595.1
 3.6270e-02  379.460 2595.4
 3.6560e-02  379.460 2595.8
 3.6270e-02  379.460 2596.1
 3.6270e-02  379.480 2596.5
 3.6420e-02  379.480 2596.7
 3.6350e-02  379.480 2597.0
 3.6390e-02  379.480 2597.4
 3.6370e-02  379.480 2597.7
 3.6520e-02  379.480 2598.0
 3.6320e-02  379.480 2598.3
 3.6470e-02  379.480 2598.6
 3.6250e-02  379.480 2599.0
 3.6390e-02  379.480 2599.3
 3.6420e-02  379.480 2599.6
 3.6330e-02  379.480 2599.9
 3.6540e-02  379.480 2600.2
 3.6310e-02  379.480 2600.6
 3.6360e-02  379.480 2600.9
 3.6410e-02  379.480 2601.2
 3.6520e-02  379.480 2601.5
 3.6150e-02  379.480 2601.8
 3.6540e-02  379.480 2602.2
 3.6310e-02  379.480 2602.5
 3.6230e-02  379.480 2602.8
 3.6500e-02  379.480 2603.1
 3.6350e-02  379.510 2603.5
 3.6220e-02  379.510 2603.8
 3.6320e-02  379.480 2604.1
 3.6350e-02  379.510 2604.4
 3.6200e-02  379.510 2604.7
 3.6610e-02  379.480 2605.0
 3.6260e-02  379.480 2605.4
 3.6270e-02  379.510 2605.7
 3.6510e-02  379.510 2606.0
 3.6350e-02  379.510 2606.3
 3.6420e-02  379.510 2606.6
 3.6300e-02  379.510 2607.0
 3.6380e-02  379.510 2607.3
 3.6260e-02  379.510 2607.6
 3.6350e-02  379.510 2607.9
 3.6090e-02  379.510 2608.2
 3.6440e-02  379.510 2608.6
 3.6300e-02  379.510 2608.9
 3.6170e-02  379.510 2609.2
 3.6360e-02  379.510 2609.5
 3.6210e-02  379.510 2609.8
 3.6250e-02  379.510 2610.2
 3.6360e-02  379.510 2610.5
 3.6350e-02  379.510 2610.8
 3.6190e-02  379.510 2611.1
 3.6370e-02  379.510 2611.4
 3.6280e-02  379.510 2611.8
 3.6080e-02  379.510 2612.1
 3.6380e-02  379.510 2612.4
 3.6180e-02  379.510 2612.7
 3.6080e-02  379.530 2613.1
 3.6290e-02  379.530 2613.4
 3.6180e-02  379.530 2613.7
 3.6130e-02  379.530 2614.0
 3.6260e-02  379.530 2614.3
 3.6220e-02  379.530 2614.6
 3.6070e-02  379.530 2615.0
 3.6300e-02  379.530 2615.3
 3.6130e-02  379.530 2615.6
 3.6540e-02  379.530 2615.9
 3.7240e-02  379.530 2616.2
 3.7030e-02  379.530 2616.6
 3.7450e-02  379.530 2616.9
 3.7470e-02  379.530 2617.2
 3.7620e-02  379.530 2617.5
 3.7480e-02  379.530 2617.8
 3.7630e-02  379.530 2618.2
 3.7110e-02  379.530 2618.5
 3.6740e-02  379.530 2618.8
 3.6420e-02  379.530 2619.1
 3.6430e-02  379.530 2619.4
 3.6670e-02  379.530 2619.8
 3.6520e-02  379.560 2620.1
 3.6480e-02  379.560 2620.4
 3.6490e-02  379.560 2620.7
 3.6450e-02  379.560 2621.0
 3.6480e-02  379.560 2621.4
 3.6590e-02  379.560 2621.7
 3.6610e-02  379.560 2622.0
 3.6520e-02  379.560 2622.3
 3.6460e-02  379.560 2622.6
 3.6360e-02  379.560 2623.0
 3.6100e-02  379.560 2623.3
 3.5530e-02  379.560 2623.6
 3.5500e-02  379.560 2623.9
 3.5820e-02  379.560 2624.2
 3.5620e-02  379.560 2624.6
 3.6060e-02  379.560 2624.9
 3.5850e-02  379.560 2625.2
 3.5930e-02  379.560 2625.5
 3.5690e-02  379.590 2625.9
 3.5980e-02  379.590 2626.2
 3.5680e-02  379.590 2626.5
 3.5700e-02  379.590 2626.8
 3.6400e-02  379.590 2627.1
 3.6260e-02  379.590 2627.4
 3.6440e-02  379.590 2627.8
 3.6570e-02  379.590 2628.1
 3.6600e-02  379.590 2628.4
 3.6530e-02  379.590 2628.7
 3.6650e-02  379.590 2629.0
 3.6550e-02  379.590 2629.4
 3.6480e-02  379.590 2629.7
 3.6410e-02  379.590 2630.0
 3.6410e-02  379.590 2630.3
 3.6130e-02  379.590 2630.6
 3.5530e-02  379.590 2631.0
 3.5350e-02  379.590 2631.3
 3.5490e-02  379.590 2631.6
 3.5360e-02  379.590 2631.9
 3.5230e-02  379.590 2632.3
 3.5410e-02  379.590 2632.6
 3.5390e-02  379.590 2632.9
 3.5280e-02  379.590 2633.2
 3.5460e-02  379.590 2633.5
 3.5410e-02  379.590 2633.8
 3.5240e-02  379.590 2634.2
 3.5470e-02  379.590 2634.5
 3.5240e-02  379.610 2634.8
 3.5300e-02  379.610 2635.1
 3.5420e-02  379.610 2635.4
 3.5330e-02  379.610 2635.8
 3.5250e-02  379.610 2636.1
 3.5410e-02  379.610 2636.4
 3.5250e-02  379.610 2636.7
 3.5250e-02  379.610 2637.0
 3.5350e-02  379.610 2637.4
 3.5220e-02  379.610 2637.7
 3.5270e-02  379.610 2638.0
 3.5190e-02  379.610 2638.4
 3.5190e-02  379.610 2638.6
 3.5240e-02  379.610 2639.0
 3.5330e-02  379.610 2639.3
 3.5140e-02  379.610 2639.6
 3.5390e-02  379.610 2639.9
 3.5180e-02  379.610 2640.2
