-18.0000000	0.0000000
0.4760742	-0.0000109
0.9521484	-0.0000108
7.4282227	0.0001527
7.9042969	0.0002181
8.3803711	0.0002182
8.8564453	0.0002073
9.3325195	0.0002509
9.8085937	0.0002837
10.2846680	0.0002401
10.7607422	0.0003491
11.2368164	0.0003383
11.7128906	0.0003274
12.1889648	0.0004365
12.6650391	0.0004583
13.1411133	0.0004038
13.6171875	0.0004584
14.0932617	0.0004802
14.5693359	0.0005347
15.0454102	0.0004803
15.5214844	0.0005893
15.9975586	0.0006002
16.4736328	0.0006221
16.9497070	0.0006766
17.4257812	0.0006875
17.9018555	0.0006985
18.3779297	0.0007421
18.8540039	0.0008184
19.3300781	0.0007967
19.8061523	0.0008948
20.2822266	0.0008840
20.7583008	0.0009712
21.2343750	0.0009603
21.7104492	0.0010040
22.1865234	0.0010585
22.6625977	0.0010912
23.1386719	0.0011131
23.6147461	0.0011458
24.0908203	0.0011676
24.5668945	0.0012222
25.0429687	0.0013421
25.5190430	0.0013748
25.9951172	0.0013749
26.4711914	0.0014948
26.9472656	0.0015493
27.4233398	0.0015821
27.8994141	0.0016693
28.3754883	0.0017238
28.8515625	0.0019527
29.3276367	0.0023887
29.8037109	0.0058438
30.2797852	0.0148683
30.7558594	0.0241762
31.2319336	0.0334732
31.7080078	0.0427702
32.1840820	0.0520890
32.6601562	0.0613533
33.1362305	0.0706285
33.6123047	0.0798710
34.0883789	0.0890699
34.5644531	0.0983015
35.0405273	0.1076421
35.5166016	0.1167430
35.9926758	0.1259528
36.4687500	0.1351844
36.9448242	0.1442852
37.4208984	0.1534950
37.8969727	0.1625413
38.3730469	0.1717511
38.8491211	0.1808301
39.3251953	0.1899636
39.8012695	0.1990427
40.2773437	0.2080672
40.7534180	0.2171571
41.2294922	0.2262797
41.7055664	0.2352388
42.1816406	0.2441871
42.6577148	0.2531789
43.1337891	0.2622034
43.6098633	0.2710862
44.0859375	0.2800563
44.5620117	0.2889827
45.0380859	0.2978546
45.5141602	0.3067811
45.9902344	0.3156094
46.4663086	0.3244486
46.9423828	0.3332443
47.4184570	0.3420835
47.8945312	0.3508901
48.3706055	0.3596203
48.8466797	0.3683069
6.0000000	0.0028154
0.0000000	0.0002432
0.0000000	0.0001016
0.0000000	0.0000798
0.0000000	0.0000254
0.0000000	0.0000363
0.0000000	0.0000690
0.0000000	-0.0000072
0.0000000	0.0000037
0.0000000	0.0000146
0.0000000	-0.0000071
0.0000000	-0.0000071
0.0000000	0.0000366
0.0000000	0.0000366
0.0000000	-0.0000179
0.0000000	-0.0000069
0.0000000	-0.0000287
0.0000000	0.0000258
0.0000000	-0.0000395
