25	14.8
24.5	15.24
24	16.2
23.5	17.8
23	19.5
22.5	20.83
22	21.16
21.5	20.34
21	18.73
20.5	17.09
20	15.8
19.5	15.05
19	15
18.5	15.57
18	16.78
17.5	18.5
17	20.32
16.5	21.54
16	21.52
15.5	20.38
15	18.74
14.5	17.17
14	16.1
13.5	15.6
13	15.74
12.5	16.58
12	17.92
11.5	19.53
11	21.05
10.5	21.68
10	21.1
9.5	19.6
9	17.92
8.5	16.6
8	15.72
7.5	15.55
7	16.04
6.5	17.12
6	18.6
5.5	20.25
5	21.55
4.5	21.6
4	20.23
3.5	18.2
3	16.1
2.5	14.55
2	13.42
1.5	12.94
1	12.9
0.5	13.2
0	13.6
