140	0
137.5	0
135	0
132.5	0
130	0
127.5	0
125	0
122.5	0
120	0.1
117.5	0.1
115	0.1
112.5	0.1
110	0.1
107.5	0.1
105	0.2
102.5	0.4
100	3.25
97.5	21.4
95	70.5
92.5	120
90	95.8
87.5	47.9
85	14.7
82.5	2.1
80	0.3
77.5	0.1
75	0.6
72.5	3.15
70	8.15
67.5	19.07
65	7.8
62.5	3.2
60	0.9
57.5	0.15
55	0.2
52.5	1
50	2.63
47.5	4.88
45	4.99
42.5	2.23
40	0.78
37.5	0.1
35	0.1
32.5	0.25
30	0.9
27.5	2.55
25	3.35
22.5	1.73
20	0.76
19	0
18	0
17	0
