25	16.75
24.5	17.23
24	18.4
23.5	20.11
23	22.09
22.5	23.57
22	23.83
21.5	22.75
21	20.93
20.5	18.9
20	17.45
19.5	16.61
19	16.49
18.5	17.07
18	18.47
17.5	20.24
17	22.18
16.5	23.46
16	23.54
15.5	22.25
15	20.55
14.5	18.88
14	17.72
13.5	17.19
13	17.37
12.5	18.31
12	19.86
11.5	21.75
11	23.52
10.5	24.3
10	23.66
9.5	22.08
9	20.24
8.5	18.7
8	17.73
7.5	17.48
7	18.02
6.5	19.06
6	20.75
5.5	22.65
5	23.89
4.5	23.9
4	22.37
3.5	20
3	17.77
2.5	16.01
2	14.9
1.5	14.4
1	14.38
0.5	14.75
0	15.34
